Date,Open,High,Low,Close,Volume
13-May-13,64.50,65.41,64.50,64.96,79277310
10-May-13,65.42,65.67,64.35,64.71,83712482
9-May-13,65.69,66.14,65.08,65.25,99687476
8-May-13,65.58,66.48,65.12,66.26,118149038
7-May-13,66.42,66.54,64.81,65.52,120938076
6-May-13,65.10,66.03,64.90,65.82,124160162
3-May-13,64.47,64.75,64.16,64.28,90381788
2-May-13,63.11,64.08,62.95,63.65,105506184
1-May-13,63.49,63.56,62.06,62.76,126788697
30-Apr-13,62.16,63.61,61.72,63.25,172884362
29-Apr-13,60.06,61.94,60.00,61.45,160081110
26-Apr-13,58.54,59.82,58.32,59.60,191068990
25-Apr-13,58.75,59.13,58.14,58.34,96209155
24-Apr-13,56.22,59.32,56.07,57.92,242458391
23-Apr-13,57.71,58.34,56.97,58.02,166058949
22-Apr-13,56.09,57.46,55.90,56.95,107479442
19-Apr-13,55.42,57.09,55.01,55.79,152318201
18-Apr-13,57.86,57.97,55.68,56.01,166574163
17-Apr-13,60.04,60.09,56.87,57.54,236263461
16-Apr-13,60.22,60.94,60.08,60.89,76442758
15-Apr-13,61.00,61.13,59.94,59.98,79379706
12-Apr-13,62.02,62.02,61.30,61.40,59681279
11-Apr-13,61.96,62.57,61.60,62.05,82154093
10-Apr-13,61.16,62.44,60.86,62.24,93981748
9-Apr-13,60.91,61.21,60.39,61.00,76688115
8-Apr-13,60.69,61.07,60.36,60.89,75264742
5-Apr-13,60.64,60.71,59.95,60.46,95923478
4-Apr-13,61.97,62.14,60.75,61.10,89664638
3-Apr-13,61.62,62.47,61.47,61.71,90803727
2-Apr-13,61.09,62.59,60.91,61.40,132443234
1-Apr-13,63.13,63.38,61.11,61.27,97432489
28-Mar-13,64.26,64.55,63.09,63.24,110745586
27-Mar-13,65.21,65.26,64.39,64.58,82852294
26-Mar-13,66.49,66.55,65.79,65.88,73573423
25-Mar-13,66.38,67.14,65.97,66.23,125283438
22-Mar-13,64.94,66.01,64.73,65.99,98776111
21-Mar-13,64.32,65.43,64.30,64.68,95813410
20-Mar-13,65.35,65.38,64.23,64.58,77165158
19-Mar-13,65.64,65.85,64.07,64.93,131693310
18-Mar-13,63.06,65.35,63.03,65.10,151549090
15-Mar-13,62.56,63.46,62.46,63.38,160989787
14-Mar-13,61.83,62.09,61.49,61.79,75968746
13-Mar-13,61.21,62.07,60.77,61.19,101454192
12-Mar-13,62.23,62.70,61.08,61.20,116477473
11-Mar-13,61.39,62.72,60.73,62.55,118558356
8-Mar-13,61.40,62.20,61.23,61.67,97898983
7-Mar-13,60.64,61.72,60.15,61.51,117117826
6-Mar-13,62.07,62.18,60.63,60.81,115062269
5-Mar-13,60.21,62.17,60.11,61.59,159607042
4-Mar-13,61.11,61.17,59.86,60.01,145684399
1-Mar-13,62.57,62.60,61.43,61.50,138111792
28-Feb-13,63.44,63.98,63.06,63.06,80628737
27-Feb-13,64.06,64.63,62.95,63.51,146836928
26-Feb-13,63.40,64.51,62.52,64.14,125374074
25-Feb-13,64.84,65.02,63.22,63.26,93144464
22-Feb-13,64.18,64.51,63.80,64.40,82663644
21-Feb-13,63.71,64.17,63.26,63.72,111795180
20-Feb-13,65.38,65.38,64.11,64.12,119074886
19-Feb-13,65.87,66.10,64.84,65.71,108944213
15-Feb-13,66.98,67.17,65.70,65.74,97981177
14-Feb-13,66.36,67.38,66.29,66.66,88876501
13-Feb-13,66.74,67.66,66.17,66.72,118801221
12-Feb-13,68.50,68.91,66.82,66.84,152262712
11-Feb-13,68.07,69.28,67.61,68.56,129358516
8-Feb-13,67.71,68.40,66.89,67.85,158288984
7-Feb-13,66.18,67.14,64.87,66.89,176145074
6-Feb-13,65.21,66.64,64.65,65.34,148426012
5-Feb-13,63.44,65.68,63.17,65.41,143336536
4-Feb-13,64.84,65.13,63.14,63.19,119278754
1-Feb-13,65.59,65.64,64.05,64.80,134867089
31-Jan-13,65.28,65.61,65.00,65.07,79833215
30-Jan-13,65.29,66.09,64.93,65.26,104288317
29-Jan-13,65.50,65.74,64.59,65.47,142768017
28-Jan-13,62.55,64.74,62.27,64.26,196378931
25-Jan-13,64.53,65.18,62.14,62.84,301993503
24-Jan-13,65.71,66.53,64.32,64.36,365212953
23-Jan-13,72.69,73.57,72.11,73.43,215375853
22-Jan-13,72.08,72.55,70.95,72.11,115386173
18-Jan-13,71.22,71.75,70.91,71.43,118287267
17-Jan-13,72.90,72.96,71.72,71.81,113412579
16-Jan-13,70.66,72.78,70.36,72.30,172700045
15-Jan-13,71.19,71.28,69.05,69.42,219192932
14-Jan-13,71.81,72.50,71.22,71.68,183544396
11-Jan-13,74.43,75.05,74.15,74.33,87688741
10-Jan-13,75.51,75.53,73.65,74.79,150285296
9-Jan-13,74.64,75.00,73.71,73.87,101899959
8-Jan-13,75.60,75.98,74.46,75.04,114676751
7-Jan-13,74.60,75.60,73.60,74.80,121038176
4-Jan-13,76.71,76.95,75.12,75.29,148581860
3-Jan-13,78.27,78.52,77.29,77.44,88240950
2-Jan-13,79.12,79.29,77.38,78.43,140124866
31-Dec-12,72.93,76.49,72.71,76.02,164872785
28-Dec-12,72.90,73.50,72.59,72.80,88569243
27-Dec-12,73.36,73.75,72.09,73.58,113779680
26-Dec-12,74.14,74.21,73.02,73.29,75609030
24-Dec-12,74.34,74.89,74.10,74.31,43936977
21-Dec-12,73.21,74.24,72.89,74.19,149129554
20-Dec-12,75.71,75.74,74.13,74.53,120421798
19-Dec-12,75.92,76.24,75.07,75.19,112340424
18-Dec-12,75.00,76.41,74.32,76.27,156417023
17-Dec-12,72.70,74.29,71.60,74.12,189736022
14-Dec-12,73.54,74.02,72.23,72.83,252394499
13-Dec-12,75.88,76.81,75.11,75.67,156314627
12-Dec-12,78.25,78.29,76.61,77.00,121783130
11-Dec-12,77.11,78.51,76.77,77.34,148085903
10-Dec-12,75.00,76.93,74.51,75.69,157620575
7-Dec-12,79.06,79.31,75.71,76.18,196941794
6-Dec-12,75.56,79.04,74.09,78.18,294301791
5-Dec-12,81.27,81.32,76.97,76.97,261159353
4-Dec-12,83.11,83.11,81.73,82.26,139482392
3-Dec-12,84.81,84.94,83.64,83.74,91069097
30-Nov-12,83.83,84.06,83.24,83.61,97824986
29-Nov-12,84.32,84.89,83.61,84.19,128674525
28-Nov-12,82.47,83.69,81.75,83.28,130264981
27-Nov-12,84.22,84.35,82.87,83.54,133328454
26-Nov-12,82.27,84.29,81.96,84.22,157644431
23-Nov-12,81.02,81.71,80.37,81.64,68206579
21-Nov-12,80.61,81.05,79.51,80.24,93306759
20-Nov-12,81.70,81.71,79.23,80.13,160687856
19-Nov-12,77.24,81.07,77.13,80.82,205792965
16-Nov-12,75.03,75.71,72.25,75.38,316722763
15-Nov-12,76.79,77.07,74.66,75.09,197477385
14-Nov-12,77.93,78.21,76.60,76.70,119291977
13-Nov-12,76.99,78.64,76.62,77.56,133302610
12-Nov-12,79.16,79.21,76.95,77.55,128950479
9-Nov-12,77.20,79.27,76.25,78.15,232476496
8-Nov-12,80.09,80.32,76.47,76.82,264036339
7-Nov-12,81.98,82.08,79.39,79.71,198412186
6-Nov-12,84.32,84.39,82.87,83.26,93729041
5-Nov-12,83.36,83.97,82.51,83.52,132321224
2-Nov-12,85.13,85.28,82.11,82.40,149843064
1-Nov-12,85.46,86.14,84.88,85.22,90361922
31-Oct-12,84.98,85.99,83.96,85.05,127500471
26-Oct-12,87.06,87.71,84.43,86.29,254605834
25-Oct-12,88.57,88.86,86.51,87.08,164081393
24-Oct-12,88.78,89.51,87.23,88.12,139631772
23-Oct-12,90.14,90.56,87.39,87.62,176786197
22-Oct-12,87.49,90.77,87.25,90.58,136682392
19-Oct-12,90.15,90.25,87.09,87.12,186021017
18-Oct-12,91.37,91.72,90.00,90.38,119155512
17-Oct-12,92.70,93.26,92.00,92.09,97327643
16-Oct-12,90.77,92.90,90.14,92.83,137442816
15-Oct-12,90.34,90.73,89.12,90.68,108124961
12-Oct-12,89.94,90.77,89.33,89.96,115003665
11-Oct-12,92.40,92.50,89.70,89.70,136520097
10-Oct-12,91.39,92.14,91.00,91.56,127588930
9-Oct-12,91.24,91.50,89.08,90.84,209648887
8-Oct-12,92.41,92.51,90.87,91.17,159494867
5-Oct-12,95.03,95.14,93.04,93.23,148501108
4-Oct-12,95.89,96.32,95.08,95.26,92688813
3-Oct-12,94.98,95.98,94.66,95.92,106069719
2-Oct-12,94.54,95.19,92.95,94.47,156997638
1-Oct-12,95.88,96.68,93.79,94.20,135895921
28-Sep-12,96.96,97.30,95.25,95.30,133777077
27-Sep-12,94.90,97.45,94.34,97.33,148522031
26-Sep-12,95.53,96.10,94.46,95.03,144175906
25-Sep-12,98.32,98.97,96.14,96.22,129690449
24-Sep-12,98.12,99.30,97.57,98.68,159936196
21-Sep-12,100.34,100.72,99.91,100.01,142897076
20-Sep-12,99.88,100.01,99.09,99.81,84141932
19-Sep-12,100.04,100.57,99.94,100.30,81715004
18-Sep-12,99.98,100.33,99.49,100.27,93375667
17-Sep-12,99.91,99.97,99.23,99.97,99507499
14-Sep-12,98.56,99.57,98.27,98.75,150118311
13-Sep-12,96.77,97.93,96.40,97.57,149589629
12-Sep-12,95.26,95.70,93.71,95.68,178054492
11-Sep-12,95.02,95.73,93.79,94.37,125984852
10-Sep-12,97.21,97.61,94.59,94.68,121998898
7-Sep-12,96.86,97.50,96.54,97.21,82416145
6-Sep-12,96.17,96.90,95.83,96.61,97845664
5-Sep-12,96.51,96.62,95.66,95.75,84090475
4-Sep-12,95.11,96.45,94.93,96.42,91972629
31-Aug-12,95.32,95.51,93.89,95.03,84579607
30-Aug-12,95.81,95.94,94.69,94.84,75672793
29-Aug-12,96.46,96.81,96.09,96.21,50701084
28-Aug-12,96.43,96.59,95.81,96.40,66844323
27-Aug-12,97.14,97.27,96.22,96.53,106728601
24-Aug-12,94.22,95.64,93.65,94.75,109334113
23-Aug-12,95.16,95.70,94.45,94.66,105029568
22-Aug-12,93.49,95.57,92.59,95.55,141330637
21-Aug-12,95.83,96.41,92.90,93.72,203176260
20-Aug-12,92.86,95.02,92.84,95.02,153345689
17-Aug-12,91.43,92.60,91.26,92.59,110689894
16-Aug-12,90.17,90.97,90.07,90.91,63694204
15-Aug-12,90.19,90.57,89.68,90.12,64377278
14-Aug-12,90.27,91.23,90.03,90.24,85041824
13-Aug-12,89.06,90.00,89.04,90.00,69707463
10-Aug-12,88.39,88.82,88.39,88.81,48765045
9-Aug-12,88.26,88.82,88.26,88.68,55452586
8-Aug-12,88.48,89.13,88.16,88.55,61176080
7-Aug-12,88.97,89.29,88.29,88.70,72627492
6-Aug-12,88.18,89.27,87.89,88.94,75580008
3-Aug-12,87.66,88.28,87.37,87.96,86228604
2-Aug-12,86.12,87.24,85.75,86.83,83062203
1-Aug-12,87.99,88.06,86.14,86.69,96124742
31-Jul-12,86.18,87.39,86.10,87.25,115581676
30-Jul-12,84.42,85.63,83.97,85.00,94784970
27-Jul-12,82.14,83.69,81.66,83.59,101013241
26-Jul-12,82.82,82.91,81.48,82.13,101702580
25-Jul-12,82.07,82.97,81.43,82.14,219314368
24-Jul-12,86.77,87.10,85.50,85.85,141283044
23-Jul-12,84.91,86.56,83.96,86.26,121993795
20-Jul-12,87.58,87.78,86.24,86.33,99367450
19-Jul-12,87.33,87.91,86.57,87.76,109214567
18-Jul-12,86.66,86.91,86.22,86.61,63174888
17-Jul-12,87.26,87.36,86.16,86.71,73453037
16-Jul-12,86.45,87.37,86.43,86.70,75326342
13-Jul-12,86.14,86.74,85.71,86.42,77904449
12-Jul-12,85.75,86.21,84.67,85.56,106997163
11-Jul-12,86.59,86.81,85.32,86.35,117329366
10-Jul-12,88.28,88.55,86.47,86.89,127989407
9-Jul-12,86.47,87.70,86.30,87.70,94850224
6-Jul-12,86.73,86.92,85.94,86.55,104757156
5-Jul-12,85.79,87.76,85.66,87.13,121095121
3-Jul-12,84.98,85.71,84.86,85.63,60428165
2-Jul-12,83.53,84.78,83.37,84.65,100022776
29-Jun-12,82.57,83.43,82.04,83.43,105360031
28-Jun-12,81.67,82.00,80.80,81.29,70760543
27-Jun-12,82.14,82.39,81.70,82.07,50764770
26-Jun-12,81.62,82.07,81.05,81.72,69187503
25-Jun-12,82.47,82.83,81.48,81.54,76088656
22-Jun-12,82.72,83.17,82.20,83.16,71186311
21-Jun-12,83.63,84.03,82.49,82.52,81626258
20-Jun-12,84.03,84.18,82.97,83.68,89789644
19-Jun-12,83.34,84.29,83.30,83.92,90350932
18-Jun-12,81.57,83.98,81.48,83.68,110102790
15-Jun-12,81.57,82.09,81.36,82.02,83813380
14-Jun-12,81.61,81.93,81.04,81.65,86460283
13-Jun-12,82.07,82.64,81.48,81.74,73443230
12-Jun-12,82.07,82.37,80.96,82.31,108894961
11-Jun-12,83.96,84.07,81.52,81.60,147815696
8-Jun-12,81.66,82.94,81.29,82.90,86872870
7-Jun-12,82.47,82.47,81.50,81.67,94993164
6-Jun-12,81.11,81.98,80.79,81.64,100362262
5-Jun-12,80.18,80.92,79.76,80.40,97053376
4-Jun-12,80.21,81.07,78.36,80.61,139247129
1-Jun-12,81.31,81.81,80.07,80.14,130245094
31-May-12,82.96,83.07,81.64,82.53,122977603
30-May-12,81.31,82.86,80.94,82.74,132355209
29-May-12,81.56,82.00,80.76,81.75,95126346
25-May-12,80.66,80.84,79.78,80.33,82116552
24-May-12,82.27,82.36,80.18,80.76,124049506
23-May-12,79.64,81.83,79.03,81.51,146224365
22-May-12,81.36,81.98,78.94,79.57,173696754
21-May-12,76.36,80.22,76.29,80.18,157772790
18-May-12,76.28,77.63,74.60,75.77,183072463
17-May-12,77.90,78.21,75.73,75.73,179304713
16-May-12,79.15,79.56,77.29,78.01,140223874
15-May-12,80.21,80.46,78.82,79.02,119076678
14-May-12,80.37,81.07,79.66,79.75,88156103
11-May-12,80.71,82.07,80.62,80.96,99886332
10-May-12,82.08,82.27,81.21,81.50,83317752
9-May-12,80.53,82.00,80.12,81.31,120175923
8-May-12,81.37,81.64,79.82,81.17,124312720
7-May-12,80.21,81.82,80.18,81.35,115073217
4-May-12,82.44,82.62,80.74,80.75,132497421
3-May-12,84.36,84.49,82.90,83.12,97637057
2-May-12,82.89,83.91,82.69,83.71,106906016
1-May-12,83.56,85.25,83.03,83.16,152749513
30-Apr-12,85.40,85.49,83.29,83.43,126535038
27-Apr-12,86.44,86.60,85.79,86.14,101692500
26-Apr-12,87.75,87.81,86.02,86.81,134016274
25-Apr-12,87.95,88.29,86.57,87.14,226427670
24-Apr-12,80.37,81.10,79.29,80.04,269099838
23-Apr-12,81.52,82.38,79.52,81.67,241629479
20-Apr-12,84.48,84.95,81.49,81.85,257743808
19-Apr-12,85.75,86.39,83.50,83.92,208678365
18-Apr-12,87.67,88.61,86.10,86.91,238632471
17-Apr-12,82.71,87.14,81.70,87.10,256371472
16-Apr-12,87.15,87.18,82.61,82.88,262696056
13-Apr-12,89.16,89.24,86.22,86.46,214911067
12-Apr-12,89.29,90.19,88.64,88.97,153582163
11-Apr-12,90.89,90.98,89.05,89.46,174152769
10-Apr-12,91.42,92.00,89.43,89.78,222422452
9-Apr-12,89.45,91.41,89.33,90.89,149384046
5-Apr-12,89.57,90.67,89.06,90.53,160318858
4-Apr-12,89.19,89.41,88.14,89.19,143245095
3-Apr-12,89.61,90.32,88.93,89.90,208638360
2-Apr-12,85.98,88.40,85.77,88.38,149586458
30-Mar-12,86.97,87.22,85.42,85.65,182759395
29-Mar-12,87.54,88.08,86.75,87.12,152059432
28-Mar-12,88.34,88.78,87.19,88.23,163864869
27-Mar-12,86.60,88.04,86.58,87.78,151782141
26-Mar-12,85.68,86.74,85.04,86.71,148934219
23-Mar-12,85.78,85.97,84.91,85.15,107621815
22-Mar-12,85.40,86.36,85.08,85.62,156032898
21-Mar-12,86.11,87.09,85.92,86.07,161010374
20-Mar-12,85.64,86.70,83.14,86.57,204167033
19-Mar-12,85.48,85.97,84.15,85.87,225308790
16-Mar-12,83.53,84.17,82.57,83.65,206371879
15-Mar-12,85.66,85.72,82.65,83.65,289917768
14-Mar-12,82.58,84.96,82.20,84.23,354709747
13-Mar-12,79.65,81.17,79.39,81.16,172712659
12-Mar-12,78.43,78.86,78.14,78.86,101820019
9-Mar-12,77.74,78.25,77.59,77.88,104724732
8-Mar-12,76.38,77.57,76.02,77.43,129110723
7-Mar-12,76.69,76.83,74.76,75.81,199629549
6-Mar-12,74.81,76.24,73.75,75.75,202559651
5-Mar-12,77.92,78.21,75.14,76.17,202280183
2-Mar-12,77.75,78.11,77.50,77.88,107927589
1-Mar-12,78.31,78.32,76.97,77.78,170813188
29-Feb-12,77.37,78.23,76.53,77.49,238000378
28-Feb-12,75.42,76.49,75.12,76.49,150096478
27-Feb-12,74.47,75.50,73.75,75.11,136895304
24-Feb-12,74.24,74.70,74.09,74.63,103819905
23-Feb-12,73.58,73.98,72.79,73.77,142006312
22-Feb-12,73.30,73.64,72.72,73.29,120823808
21-Feb-12,72.41,73.55,72.02,73.55,151396399
17-Feb-12,71.87,72.54,71.47,71.73,133947191
16-Feb-12,70.21,72.13,69.52,71.74,236137405
15-Feb-12,73.47,75.18,70.98,71.10,376528040
14-Feb-12,72.09,72.79,71.71,72.78,115483011
13-Feb-12,71.36,71.98,71.01,71.80,129301606
10-Feb-12,70.14,71.09,69.79,70.49,157824975
9-Feb-12,68.68,70.96,68.65,70.45,221053602
8-Feb-12,67.21,68.11,67.10,68.10,101969280
7-Feb-12,66.46,67.11,66.37,66.98,79055263
6-Feb-12,65.48,66.43,65.46,66.28,62420596
3-Feb-12,65.33,65.71,65.08,65.67,71717009
2-Feb-12,65.13,65.31,64.85,65.02,46698547
1-Feb-12,65.49,65.57,65.08,65.17,67510562
31-Jan-12,65.08,65.46,64.72,65.21,97977985
30-Jan-12,63.67,64.84,63.63,64.72,94832073
27-Jan-12,63.48,64.07,63.40,63.90,74971631
26-Jan-12,64.05,64.11,63.31,63.52,81057711
25-Jan-12,64.92,64.92,63.39,63.81,239565837
24-Jan-12,60.73,60.73,59.94,60.06,136909311
23-Jan-12,60.38,61.21,60.33,61.06,76515446
20-Jan-12,61.07,61.07,59.96,60.04,103492249
19-Jan-12,61.45,61.62,60.93,61.11,65434453
18-Jan-12,60.99,61.35,60.90,61.30,69197758
17-Jan-12,60.60,60.86,60.42,60.67,60724055
13-Jan-12,59.96,60.06,59.81,59.97,56539749
12-Jan-12,60.33,60.41,59.82,60.20,53180911
11-Jan-12,60.38,60.41,59.90,60.36,53798059
10-Jan-12,60.84,60.86,60.21,60.46,64581762
9-Jan-12,60.79,61.11,60.19,60.25,98505792
6-Jan-12,59.97,60.39,59.89,60.34,79596412
5-Jan-12,59.28,59.79,58.95,59.72,67816805
4-Jan-12,58.57,59.24,58.47,59.06,65061108
3-Jan-12,58.49,58.93,58.43,58.75,75564699
